0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=LOW,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=LOW,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=LOW,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=HIGH,FAT=LOW,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=HIGH,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=HIGH,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=HIGH,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
